customer_id,age,gender,city,income_bracket,education,marital_status,family_size,profession,registration_date,mobile_number,email,is_premium_member
CUST_000194,36,Female,Mumbai,Premium,Graduate,Married,5,Service,2021-07-16 02:39:09.038282,+919068724729,cust_000194@gmail.com,False
CUST_000195,51,Female,Delhi,Low,Post Graduate,Married,4,IT Professional,2021-07-20 02:39:09.038344,+919868894071,cust_000195@gmail.com,False
CUST_000196,58,Female,Delhi,Low,Post Graduate,Married,3,IT Professional,2022-02-06 02:39:09.038409,+918130840643,cust_000196@gmail.com,False
CUST_000197,27,Female,Jaipur,Medium,Professional,Divorced,2,IT Professional,2021-09-16 02:39:09.038472,+917121353051,cust_000197@gmail.com,False
CUST_000198,40,Female,Pune,Medium,High School,Single,2,Government,2023-10-14 02:39:09.038560,+918838277133,cust_000198@yahoo.com,False
CUST_000199,23,Male,Kolkata,High,Graduate,Single,1,IT Professional,2023-04-19 02:39:09.038630,+918092481224,cust_000199@gmail.com,False
CUST_000200,40,Female,Delhi,High,High School,Single,2,Government,2022-06-27 02:39:09.038766,+917479633096,cust_000200@gmail.com,False
CUST_000201,39,Male,Lucknow,Low,Graduate,Married,5,Healthcare,2022-08-19 02:39:09.038835,+919106968205,cust_000201@outlook.com,False
CUST_000202,27,Male,Mumbai,Medium,Graduate,Divorced,2,Education,2025-06-29 02:39:09.038903,+918102684210,cust_000202@gmail.com,False
CUST_000203,38,Male,Bangalore,Medium,Graduate,Single,1,Business,2022-10-28 02:39:09.038968,+919234543679,cust_000203@company.com,True
CUST_000204,59,Female,Delhi,High,Graduate,Single,1,Other,2023-10-19 02:39:09.039033,+918252056877,cust_000204@gmail.com,False
CUST_000205,33,Female,Kolkata,Medium,Post Graduate,Single,1,Student,2024-02-22 02:39:09.039098,+917393092105,cust_000205@gmail.com,False
CUST_000206,34,Female,Bangalore,Medium,Graduate,Single,1,Business,2021-10-24 02:39:09.039167,+919245216854,cust_000206@gmail.com,True
CUST_000207,27,Female,Chennai,Medium,High School,Married,2,Healthcare,2022-07-18 02:39:09.039236,+918679155528,cust_000207@gmail.com,False
CUST_000208,73,Male,Mumbai,High,Graduate,Married,3,Healthcare,2025-06-29 02:39:09.039302,+917426484544,cust_000208@gmail.com,True
CUST_000209,31,Male,Bangalore,Medium,High School,Married,2,IT Professional,2024-02-14 02:39:09.039371,+917916516074,cust_000209@gmail.com,False
CUST_000210,47,Other,Chennai,Low,Post Graduate,Married,4,Manufacturing,2023-11-24 02:39:09.039437,+919884554898,cust_000210@outlook.com,False
CUST_000211,30,Male,Pune,Low,Post Graduate,Married,5,Homemaker,2024-09-03 02:39:09.039504,+919110675616,cust_000211@gmail.com,False
CUST_000212,53,Male,Jaipur,Low,Graduate,Single,1,IT Professional,2025-07-03 02:39:09.039570,+917407115480,cust_000212@gmail.com,False
CUST_000213,38,Male,Hyderabad,Low,Graduate,Single,1,IT Professional,2022-06-29 02:39:09.039640,+918516325337,cust_000213@gmail.com,False
CUST_000214,28,Male,Lucknow,Medium,High School,Married,4,IT Professional,2024-06-19 02:39:09.039712,+918835740168,cust_000214@yahoo.com,False
CUST_000215,24,Female,Delhi,Medium,High School,Married,3,Education,2023-07-01 02:39:09.039780,+919885220111,cust_000215@outlook.com,False
CUST_000216,50,Male,Lucknow,Low,High School,Married,4,Education,2024-04-17 02:39:09.039847,+919905192713,cust_000216@gmail.com,False
CUST_000217,29,Male,Delhi,Low,Professional,Married,4,Homemaker,2024-08-27 02:39:09.039912,+918363563967,cust_000217@gmail.com,False
CUST_000218,47,Male,Bangalore,Medium,High School,Single,2,Government,2023-02-20 02:39:09.039976,+917228277550,cust_000218@gmail.com,False
CUST_000219,29,Female,Pune,Premium,Post Graduate,Married,5,IT Professional,2022-02-02 02:39:09.040038,+918704568894,cust_000219@gmail.com,False
CUST_000220,35,Other,Mumbai,Medium,Graduate,Married,2,Student,2024-12-09 02:39:09.040102,+917411936663,cust_000220@outlook.com,False
CUST_000221,29,Male,Chennai,Low,Professional,Married,4,Business,2021-09-11 02:39:09.040168,+918895689873,cust_000221@gmail.com,False
CUST_000222,28,Male,Hyderabad,High,Post Graduate,Married,5,IT Professional,2022-10-20 02:39:09.040231,+919443599648,cust_000222@yahoo.com,True
CUST_000223,27,Female,Delhi,High,Post Graduate,Single,2,Manufacturing,2024-08-29 02:39:09.040295,+919291289374,cust_000223@gmail.com,True
CUST_000224,18,Male,Mumbai,High,Graduate,Single,1,Student,2024-01-03 02:39:09.040358,+917240462085,cust_000224@yahoo.com,False
CUST_000225,33,Male,Ahmedabad,Medium,High School,Married,3,Student,2024-02-25 02:39:09.040449,+919023670967,cust_000225@gmail.com,False
CUST_000226,46,Female,Mumbai,High,High School,Married,3,Other,2024-02-26 02:39:09.040523,+917971878007,cust_000226@gmail.com,True
CUST_000227,19,Male,Hyderabad,Medium,Post Graduate,Married,2,IT Professional,2024-09-03 02:39:09.040592,+917496146321,cust_000227@gmail.com,False
CUST_000228,21,Male,Delhi,Low,High School,Single,1,Government,2023-11-14 02:39:09.040661,+917529503330,cust_000228@gmail.com,False
CUST_000229,31,Female,Kolkata,Low,High School,Married,3,Government,2023-07-22 02:39:09.040727,+918037923631,cust_000229@gmail.com,False
CUST_000230,40,Male,Mumbai,Low,Professional,Single,2,Business,2023-11-16 02:39:09.040793,+918377174999,cust_000230@gmail.com,True
CUST_000231,56,Male,Pune,High,High School,Married,5,Education,2022-01-19 02:39:09.040857,+918661059045,cust_000231@gmail.com,False
CUST_000232,27,Male,Lucknow,Low,Graduate,Married,1,Manufacturing,2021-12-04 02:39:09.040921,+917950371899,cust_000232@yahoo.com,False
CUST_000233,55,Male,Chennai,High,High School,Single,2,Homemaker,2022-11-04 02:39:09.040987,+918389880304,cust_000233@yahoo.com,False
CUST_000234,26,Female,Pune,Low,Graduate,Married,3,Manufacturing,2024-11-19 02:39:09.041053,+919562769452,cust_000234@gmail.com,False
CUST_000235,59,Male,Mumbai,High,Professional,Married,3,Other,2023-06-16 02:39:09.041119,+918095647040,cust_000235@gmail.com,False
CUST_000236,28,Male,Lucknow,Low,Professional,Married,2,Retired,2024-12-26 02:39:09.041182,+919912538562,cust_000236@gmail.com,False
CUST_000237,29,Male,Mumbai,Medium,Graduate,Single,1,Homemaker,2022-10-03 02:39:09.041246,+917603126565,cust_000237@outlook.com,False
CUST_000238,52,Male,Bangalore,Medium,High School,Married,3,IT Professional,2024-03-29 02:39:09.041310,+918995308936,cust_000238@gmail.com,False
CUST_000239,35,Female,Chennai,Medium,Professional,Single,2,Healthcare,2022-02-03 02:39:09.041374,+919603523028,cust_000239@gmail.com,True
CUST_000240,59,Male,Bangalore,Medium,Professional,Single,1,Business,2021-09-18 02:39:09.041439,+917498128507,cust_000240@gmail.com,False
CUST_000241,42,Female,Bangalore,Medium,Post Graduate,Married,2,Healthcare,2025-01-27 02:39:09.041502,+917502444271,cust_000241@gmail.com,False
CUST_000242,28,Male,Mumbai,High,High School,Married,3,IT Professional,2022-10-13 02:39:09.041572,+919282541039,cust_000242@yahoo.com,False
CUST_000243,33,Female,Bangalore,Low,Post Graduate,Single,2,Business,2025-03-08 02:39:09.041638,+918400519417,cust_000243@gmail.com,False
CUST_000244,56,Female,Jaipur,High,Graduate,Married,1,Government,2021-07-27 02:39:09.041701,+917547402503,cust_000244@gmail.com,False
CUST_000245,39,Female,Ahmedabad,Low,High School,Married,1,IT Professional,2023-08-04 02:39:09.041795,+918381838018,cust_000245@gmail.com,False
CUST_000246,51,Female,Chennai,Medium,Post Graduate,Single,1,Government,2022-08-24 02:39:09.041865,+917437178234,cust_000246@outlook.com,False
CUST_000247,20,Male,Ahmedabad,Medium,Graduate,Single,1,Manufacturing,2022-08-14 02:39:09.041929,+917219465241,cust_000247@outlook.com,False
CUST_000248,37,Female,Mumbai,Low,Professional,Single,1,Retired,2022-04-24 02:39:09.041994,+918877675697,cust_000248@gmail.com,False
CUST_000249,29,Female,Delhi,Low,Graduate,Single,1,Education,2022-06-12 02:39:09.042059,+919058685657,cust_000249@gmail.com,False
CUST_000250,31,Male,Lucknow,Medium,High School,Married,5,Healthcare,2023-05-21 02:39:09.042125,+918896621343,cust_000250@gmail.com,False
CUST_000251,29,Female,Ahmedabad,High,Post Graduate,Single,1,Government,2022-05-02 02:39:09.042189,+918131218593,cust_000251@gmail.com,False
CUST_000252,33,Female,Pune,Medium,Graduate,Married,2,Business,2024-02-13 02:39:09.042252,+917878907343,cust_000252@gmail.com,False
CUST_000253,47,Female,Lucknow,Medium,High School,Married,3,Student,2025-07-13 02:39:09.042345,+918223840746,cust_000253@outlook.com,False
CUST_000254,43,Male,Bangalore,High,Post Graduate,Single,1,IT Professional,2024-04-18 02:39:09.042415,+919458198067,cust_000254@gmail.com,False
CUST_000255,19,Male,Delhi,Medium,Graduate,Married,2,Homemaker,2024-05-08 02:39:09.042482,+918241732740,cust_000255@gmail.com,False
CUST_000256,22,Male,Mumbai,High,Graduate,Single,1,IT Professional,2021-10-19 02:39:09.042548,+918888484849,cust_000256@gmail.com,False
CUST_000257,42,Female,Lucknow,High,Post Graduate,Married,4,Education,2023-02-24 02:39:09.042614,+919962861656,cust_000257@gmail.com,False
CUST_000258,55,Male,Mumbai,Low,Graduate,Single,1,Business,2024-09-23 02:39:09.042680,+918649335886,cust_000258@outlook.com,False
CUST_000259,36,Male,Chennai,Low,Post Graduate,Divorced,2,Healthcare,2024-10-07 02:39:09.042746,+917555476211,cust_000259@yahoo.com,False
CUST_000260,43,Male,Bangalore,Low,High School,Married,1,Business,2024-05-22 02:39:09.042812,+918599206195,cust_000260@outlook.com,True
CUST_000261,31,Male,Lucknow,Medium,Post Graduate,Married,4,Government,2023-02-07 02:39:09.042878,+918176748336,cust_000261@gmail.com,False
CUST_000262,46,Male,Delhi,Medium,High School,Single,1,Other,2024-06-27 02:39:09.042944,+919902142812,cust_000262@yahoo.com,True
CUST_000263,29,Male,Mumbai,Medium,High School,Married,2,Manufacturing,2024-07-26 02:39:09.043012,+918471031475,cust_000263@gmail.com,False
CUST_000264,56,Female,Lucknow,High,High School,Married,3,IT Professional,2023-01-30 02:39:09.043085,+918219264505,cust_000264@outlook.com,False
CUST_000265,48,Male,Chennai,Premium,Post Graduate,Married,3,Government,2024-12-09 02:39:09.043154,+919136717379,cust_000265@gmail.com,False
CUST_000266,34,Male,Mumbai,Medium,Graduate,Married,3,Service,2023-02-26 02:39:09.043225,+918097623359,cust_000266@yahoo.com,False
CUST_000267,25,Female,Bangalore,Medium,Graduate,Single,1,Government,2025-03-16 02:39:09.043293,+918476372747,cust_000267@gmail.com,False
CUST_000268,50,Male,Delhi,Low,High School,Married,2,Government,2023-12-09 02:39:09.043364,+918132559657,cust_000268@gmail.com,False
CUST_000269,18,Female,Lucknow,Low,Graduate,Married,5,IT Professional,2021-12-22 02:39:09.043434,+919243742656,cust_000269@outlook.com,False
CUST_000270,79,Female,Mumbai,Medium,Post Graduate,Single,1,Business,2023-05-10 02:39:09.043514,+917818831259,cust_000270@gmail.com,False
CUST_000271,25,Female,Mumbai,High,Professional,Single,2,IT Professional,2022-04-11 02:39:09.043590,+919566563879,cust_000271@gmail.com,False
CUST_000272,30,Male,Delhi,Medium,Graduate,Single,1,Business,2021-12-28 02:39:09.043664,+919437678291,cust_000272@company.com,False
CUST_000273,56,Female,Mumbai,Low,Graduate,Single,2,Student,2021-08-05 02:39:09.043733,+917963566037,cust_000273@gmail.com,False
CUST_000274,54,Male,Chennai,Medium,Graduate,Married,2,IT Professional,2022-08-21 02:39:09.043801,+919673207219,cust_000274@outlook.com,False
CUST_000275,25,Male,Chennai,Low,High School,Married,3,Retired,2023-08-02 02:39:09.043867,+918424937115,cust_000275@yahoo.com,False
CUST_000276,37,Female,Delhi,Premium,Graduate,Married,3,Homemaker,2021-09-16 02:39:09.043938,+919111714879,cust_000276@outlook.com,False
CUST_000277,62,Female,Pune,Medium,Post Graduate,Divorced,2,Government,2022-02-14 02:39:09.044005,+919542180014,cust_000277@outlook.com,True
CUST_000278,32,Female,Lucknow,Medium,Graduate,Married,4,Government,2022-12-11 02:39:09.044069,+919113469234,cust_000278@gmail.com,False
CUST_000279,32,Male,Bangalore,High,Graduate,Divorced,2,Homemaker,2024-09-21 02:39:09.044133,+919765889059,cust_000279@gmail.com,False
CUST_000280,21,Male,Delhi,Low,Post Graduate,Single,2,Service,2023-04-06 02:39:09.044231,+919150346802,cust_000280@company.com,False
CUST_000281,28,Female,Chennai,Medium,Graduate,Single,2,Education,2023-07-15 02:39:09.044304,+919808259488,cust_000281@outlook.com,False
CUST_000282,30,Female,Delhi,Low,Professional,Divorced,1,IT Professional,2021-09-26 02:39:09.044372,+918421664813,cust_000282@gmail.com,False
CUST_000283,58,Male,Kolkata,Medium,Graduate,Married,5,Student,2024-07-16 02:39:09.044440,+918523691098,cust_000283@gmail.com,False
CUST_000284,41,Other,Delhi,High,Post Graduate,Married,2,Retired,2023-07-25 02:39:09.044549,+918455220153,cust_000284@gmail.com,False
CUST_000285,35,Male,Chennai,Low,Professional,Married,2,IT Professional,2023-03-26 02:39:09.044628,+919149991342,cust_000285@yahoo.com,False
CUST_000286,50,Male,Mumbai,Low,Post Graduate,Married,5,Manufacturing,2022-12-14 02:39:09.044694,+919058280831,cust_000286@yahoo.com,False
CUST_000287,25,Female,Pune,High,Post Graduate,Married,4,IT Professional,2023-07-28 02:39:09.044768,+918883758322,cust_000287@gmail.com,False
CUST_000288,27,Male,Lucknow,Medium,Graduate,Married,4,Business,2022-04-05 02:39:09.044869,+919277443963,cust_000288@gmail.com,False
CUST_000289,35,Male,Mumbai,Medium,Graduate,Married,5,IT Professional,2023-10-22 02:39:09.044936,+917228137588,cust_000289@outlook.com,False
CUST_000290,49,Male,Pune,Medium,Graduate,Married,5,Homemaker,2025-05-18 02:39:09.045004,+917937488210,cust_000290@outlook.com,True
CUST_000291,25,Male,Chennai,Medium,Graduate,Married,3,Homemaker,2025-03-15 02:39:09.045070,+917846936076,cust_000291@gmail.com,False
CUST_000292,34,Male,Pune,Low,Graduate,Single,2,Education,2021-08-31 02:39:09.045136,+918560784451,cust_000292@outlook.com,False
CUST_000293,33,Female,Bangalore,High,Graduate,Married,1,Manufacturing,2023-02-24 02:39:09.045201,+919283681800,cust_000293@gmail.com,False
CUST_000294,20,Female,Bangalore,Medium,Post Graduate,Single,2,Government,2024-05-08 02:39:09.045265,+919383694622,cust_000294@yahoo.com,False
CUST_000295,41,Male,Lucknow,Medium,Graduate,Married,5,Retired,2023-07-01 02:39:09.045331,+919119354983,cust_000295@outlook.com,False
CUST_000296,21,Female,Mumbai,Medium,Professional,Single,2,Business,2024-05-06 02:39:09.045395,+917152814518,cust_000296@gmail.com,False
CUST_000297,22,Female,Pune,Low,Post Graduate,Married,2,Homemaker,2024-04-21 02:39:09.045461,+918974373017,cust_000297@gmail.com,True
CUST_000298,50,Male,Ahmedabad,High,Graduate,Married,3,Government,2025-06-11 02:39:09.045527,+918574629008,cust_000298@gmail.com,False
CUST_000299,23,Female,Jaipur,Medium,High School,Single,1,Government,2023-09-07 02:39:09.045593,+917906899835,cust_000299@gmail.com,False
CUST_000300,29,Male,Delhi,Medium,High School,Married,3,IT Professional,2023-05-16 02:39:09.045658,+918903119445,cust_000300@gmail.com,False
CUST_000301,51,Male,Mumbai,High,Graduate,Married,3,Manufacturing,2022-11-16 02:39:09.045722,+918912721161,cust_000301@gmail.com,False
CUST_000302,56,Male,Lucknow,Medium,Professional,Single,1,Healthcare,2024-01-08 02:39:09.045786,+918009788776,cust_000302@gmail.com,False
CUST_000303,30,Male,Pune,Medium,Graduate,Single,2,Homemaker,2025-05-18 02:39:09.045880,+919756393521,cust_000303@gmail.com,False
CUST_000304,53,Male,Bangalore,Low,Graduate,Married,3,IT Professional,2024-10-08 02:39:09.045950,+917502020634,cust_000304@gmail.com,True
CUST_000305,32,Female,Kolkata,Medium,High School,Divorced,1,Manufacturing,2022-12-17 02:39:09.046018,+918866544857,cust_000305@gmail.com,False
CUST_000306,50,Female,Chennai,Medium,High School,Single,1,Other,2025-01-14 02:39:09.046086,+918766953249,cust_000306@gmail.com,False
CUST_000307,20,Female,Lucknow,Medium,Graduate,Married,3,Service,2022-08-13 02:39:09.046150,+919389543908,cust_000307@gmail.com,False
CUST_000308,43,Male,Pune,Medium,Professional,Married,3,Manufacturing,2023-01-06 02:39:09.046215,+919788541467,cust_000308@gmail.com,True
CUST_000309,56,Male,Mumbai,Premium,Graduate,Married,4,IT Professional,2022-11-05 02:39:09.046280,+917605380591,cust_000309@company.com,True
CUST_000310,32,Male,Mumbai,High,Graduate,Single,2,IT Professional,2023-10-01 02:39:09.046347,+918837002232,cust_000310@company.com,False
CUST_000311,20,Female,Chennai,Medium,Graduate,Married,3,IT Professional,2025-05-14 02:39:09.046412,+918211103695,cust_000311@outlook.com,False
CUST_000312,52,Female,Lucknow,Low,Graduate,Married,5,IT Professional,2022-07-01 02:39:09.046477,+918624450667,cust_000312@yahoo.com,False
CUST_000313,38,Male,Delhi,High,Post Graduate,Married,3,Education,2021-08-12 02:39:09.046543,+919659975262,cust_000313@outlook.com,False
CUST_000314,66,Female,Mumbai,Medium,High School,Single,2,Business,2025-04-30 02:39:09.046607,+919638254131,cust_000314@yahoo.com,False
CUST_000315,39,Male,Kolkata,Medium,Graduate,Married,4,Service,2024-09-14 02:39:09.046671,+918602398317,cust_000315@gmail.com,False
CUST_000316,59,Female,Ahmedabad,Medium,High School,Married,1,Healthcare,2023-01-01 02:39:09.046734,+919340107038,cust_000316@yahoo.com,False
CUST_000317,31,Female,Delhi,Medium,Professional,Married,2,Government,2023-01-08 02:39:09.046802,+918719099764,cust_000317@gmail.com,False
CUST_000318,35,Male,Chennai,Low,Graduate,Married,1,Government,2024-05-06 02:39:09.046869,+917809243006,cust_000318@gmail.com,False
CUST_000319,35,Male,Delhi,Low,Post Graduate,Single,1,Business,2022-08-28 02:39:09.046934,+919972409119,cust_000319@gmail.com,False
CUST_000320,35,Female,Lucknow,Medium,Post Graduate,Single,1,Homemaker,2022-06-18 02:39:09.047005,+917812222423,cust_000320@company.com,False
CUST_000321,35,Male,Mumbai,Medium,Graduate,Married,4,Homemaker,2023-06-21 02:39:09.047075,+919868689897,cust_000321@yahoo.com,False
CUST_000322,21,Female,Hyderabad,Medium,High School,Married,4,Business,2022-12-22 02:39:09.047143,+917347773661,cust_000322@outlook.com,False
CUST_000323,38,Female,Pune,Medium,High School,Single,1,Healthcare,2024-01-31 02:39:09.047234,+918095454645,cust_000323@outlook.com,False
CUST_000324,42,Female,Pune,High,Post Graduate,Single,1,Homemaker,2022-06-22 02:39:09.047310,+919272870407,cust_000324@gmail.com,False
CUST_000325,27,Female,Mumbai,High,Post Graduate,Married,1,Business,2022-12-22 02:39:09.047378,+917863244466,cust_000325@gmail.com,False
CUST_000326,53,Female,Hyderabad,Low,Graduate,Married,3,IT Professional,2021-12-10 02:39:09.047445,+917809882430,cust_000326@gmail.com,False
CUST_000327,24,Female,Delhi,Medium,Professional,Single,2,Homemaker,2025-02-04 02:39:09.047537,+919015142852,cust_000327@gmail.com,False
CUST_000328,22,Male,Mumbai,Low,High School,Married,3,Business,2024-03-10 02:39:09.047607,+918672942624,cust_000328@yahoo.com,False
CUST_000329,27,Female,Bangalore,Low,Post Graduate,Married,5,Service,2021-09-10 02:39:09.047675,+919431884565,cust_000329@gmail.com,False
